eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
85.9,-2.35,112,0.00025454978,0.0,2.7077606,-0.00010266936,0.39683643,-0.07962226867675781,1,256,145.61981709487736,16384
90.62,-2.9,112,0.0003053975,0.0,2.706626,-0.00037544896,0.196307,0.12132573127746582,2,512,291.27844989160076,32768
82.55,-2.17,112,0.00031790123,0.0,2.7055352,-0.00030191135,0.1521554,0.25731509923934937,3,768,436.931291394867,49152
81.13,-2.5,112,0.00020249531,0.0,2.7056992,-0.00053848425,0.15279263,0.36334365606307983,4,1024,582.7370976968668,65536
85.53,-2.86,112,0.0011760368,0.0024820964,2.7014945,-0.0015628788,0.14666714,0.43159806728363037,5,1280,727.7955643748865,81920
80.92,-2.67,112,0.0014335574,0.0033772786,2.6923628,-0.0018917066,0.13599804,0.4891930818557739,6,1536,873.0478785205632,98304
88.32,-2.42,112,0.0027977906,0.008768718,2.6764858,-0.0022691071,0.10980147,0.5491709113121033,7,1792,1018.7392232678831,114688
77.28,-1.52,112,0.003687675,0.03220622,2.6632802,-0.0033169694,0.103495836,0.5515925884246826,8,2048,1164.2939649228938,131072
77.74,-1.93,112,0.0031079268,0.00974528,2.6516676,-0.002924449,0.108595766,0.5832213461399078,9,2304,1309.7605015207082,147456
82.26,-1.72,112,0.0034701256,0.020161947,2.6240222,-0.0037509312,0.0963945,0.6645963490009308,10,2560,1455.2792327487841,163840
84.66,-2.04,112,0.00374269,0.028401693,2.6426153,-0.004267709,0.091873914,0.6734614372253418,11,2816,1600.6746918447316,180224
78.66,-1.61,112,0.0045018937,0.03778076,2.6153743,-0.0064956024,0.066182464,0.6755589246749878,12,3072,1746.6480864738114,196608
77.27,-1.31,112,0.0057200952,0.05847168,2.6016364,-0.0069074575,0.0702799,0.722274124622345,13,3328,1892.0864798137918,212992
74.87,-1.49,112,0.005408982,0.063822426,2.5925984,-0.011087318,0.058029294,0.6985296010971069,14,3584,2037.5384684167802,229376
76.06,-0.28,112,0.0051849256,0.058451336,2.595212,-0.007815224,0.05515563,0.701406329870224,15,3840,2183.6320840409026,245760
75.13,-0.37,112,0.005073602,0.05423991,2.5879095,-0.009368212,0.049431037,0.7275806367397308,16,4096,2329.426951426547,262144
79.91,-0.3,113,0.006387571,0.07779948,2.5746286,-0.007635875,0.05922915,0.6951045989990234,17,4352,2474.4180189608596,278528
77.15,-0.37,112,0.005731067,0.062316895,2.5797002,-0.0108935265,0.053082656,0.7200452983379364,18,4608,2620.3244295129552,294912
75.72,-0.32,112,0.006675989,0.08253988,2.5491688,-0.008888951,0.048586,0.692753404378891,19,4864,2765.751845270861,311296
79.23,-0.11,112,0.006550821,0.08540853,2.5429678,-0.011062376,0.050343942,0.7034904062747955,20,5120,2910.9047069516964,327680
81.52,0.38,112,0.0072206217,0.09248861,2.524425,-0.011549183,0.03772347,0.7852369546890259,21,5376,3056.4192005638033,344064
73.58,0.28,112,0.007371266,0.09224447,2.5231438,-0.013286084,0.039429586,0.6961846947669983,22,5632,3201.491348210722,360448
78.64,0.64,112,0.0070057367,0.08705648,2.5033464,-0.012168759,0.036766876,0.7156063616275787,23,5888,3347.6483798897825,376832
77.35,0.69,112,0.008894035,0.1188558,2.4813056,-0.011776584,0.03420764,0.7601550221443176,24,6144,3493.252802280709,393216
85.64,0.7,112,0.007924872,0.0993042,2.4947054,-0.011693555,0.041340824,0.6622559130191803,25,6400,3638.732353565749,409600
78.9,0.94,112,0.007881711,0.10390218,2.4780047,-0.011056277,0.0383322,0.7555122226476669,26,6656,3784.5201534698717,425984
78.28,1.27,112,0.0098541165,0.1307373,2.4620407,-0.012788896,0.04105262,0.6952080428600311,27,6912,3929.5994527218863,442368
80.37,0.92,112,0.008853979,0.11350504,2.4609683,-0.012551014,0.03064735,0.7300305962562561,28,7168,4075.451459695585,458752
83.22,1.24,112,0.009145911,0.11783854,2.4430766,-0.011001941,0.02697651,0.7904379665851593,29,7424,4221.049150136765,475136
82.75,1.52,112,0.009716684,0.1262207,2.4073722,-0.010668573,0.025900029,0.8125828355550766,30,7680,4366.690043001901,491520
86.33,1.08,112,0.00968009,0.12638347,2.3859224,-0.0141150495,0.035319313,0.7654062956571579,31,7936,4512.621298503596,507904
76.24,1.44,112,0.009395137,0.118387856,2.389213,-0.0100406995,0.032603268,0.7408897578716278,32,8192,4658.139738549944,524288
86.15,1.57,112,0.009466968,0.12322998,2.4090612,-0.010848674,0.031450845,0.7485219836235046,33,8448,4803.81004990777,540672
84.03,1.6,112,0.0130487485,0.1650594,2.379193,-0.011706068,0.025347317,0.8118245303630829,34,8704,4949.361432643607,557056
83.99,1.79,112,0.010262207,0.13724773,2.359144,-0.014790107,0.023421958,0.8167969882488251,35,8960,5095.078066835646,573440
87.4,1.95,112,0.010327485,0.13844807,2.3518074,-0.012233913,0.030197285,0.7960334420204163,36,9216,5240.691869431641,589824
84.02,2.16,113,0.012610032,0.16945393,2.3327446,-0.014574164,0.026997162,0.8464026749134064,37,9472,5385.5444289366715,606208
89.34,2.13,112,0.009465433,0.12660725,2.3470697,-0.01593779,0.030020693,0.806594729423523,38,9728,5530.748640415724,622592
92.49,1.74,112,0.012791932,0.1616211,2.3459153,-0.014978345,0.044623673,0.7826308310031891,39,9984,5676.113552954979,638976
88.48,1.78,112,0.011411034,0.15118408,2.3404891,-0.014885115,0.041589357,0.7543532252311707,40,10240,5821.783716677688,655360
93.12,1.93,112,0.010677356,0.14351399,2.3131256,-0.016703514,0.031553403,0.8118140548467636,41,10496,5967.21061589662,671744
94.47,2.55,112,0.010172403,0.13594563,2.2867,-0.013082645,0.030981494,0.8648841828107834,42,10752,6112.97676704498,688128
104.5,2.55,112,0.012162442,0.16021729,2.2636397,-0.016677931,0.042349357,0.8339172303676605,43,11008,6258.584829849657,704512
99.87,2.38,112,0.010729213,0.1449178,2.2590804,-0.015461005,0.03656708,0.8462481200695038,44,11264,6404.083584785927,720896
100.85,2.33,112,0.0127837695,0.17110188,2.2320945,-0.01636724,0.04669373,0.827710747718811,45,11520,6549.350224047899,737280
99.6,2.18,112,0.012239558,0.16455078,2.246264,-0.017540831,0.041487418,0.8634037524461746,46,11776,6695.078478378709,753664
113.14,2.62,112,0.011669151,0.15488689,2.2163367,-0.016041255,0.045557965,0.8621261566877365,47,12032,6840.281399874948,770048
103.43,2.68,112,0.013185032,0.17319743,2.2195656,-0.017597305,0.04271911,0.8657190650701523,48,12288,6985.907027974725,786432
116.05,3.31,112,0.012863203,0.16485596,2.1719868,-0.017494803,0.052457225,0.8550630807876587,49,12544,7131.618120972998,802816
103.67,2.88,112,0.011357564,0.1519165,2.1662257,-0.019841392,0.037371356,0.8940114304423332,50,12800,7276.946369838901,819200
116.13,2.82,112,0.013099895,0.17222087,2.159775,-0.017614694,0.06363466,0.8222479671239853,51,13056,7422.381401503924,835584
115.65,3.4,112,0.015855225,0.1957194,2.1688788,-0.013431373,0.100028746,0.7635622322559357,52,13312,7568.250449914951,851968
104.18,2.51,113,0.012985099,0.16886394,2.1886687,-0.017386263,0.038255993,0.8874348551034927,53,13568,7712.955321438611,868352
130.75,3.57,112,0.011674531,0.15240479,2.1766672,-0.017971156,0.04649906,0.8627274036407471,54,13824,7858.011605179869,884736
126.3,3.38,112,0.0111894375,0.14630127,2.178373,-0.016200863,0.04328056,0.8824139088392258,55,14080,8003.76846254291,901120
118.11,3.39,112,0.0142223975,0.18351237,2.1262758,-0.012509865,0.046378672,0.8979193940758705,56,14336,8149.571634503547,917504
