eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
84.23,-3.45,48,0.0043007503,0.025817871,2.7038383,-0.0023920864,0.24273722,-0.0008296966552734375,1,256,335.19092352036387,16384
90.15,-2.61,49,0.002980111,0.009379069,2.6895301,-0.001172939,0.14991434,0.012129426002502441,2,512,667.2806521430612,32768
83.15,-2.46,49,0.0032038298,0.015828451,2.6807394,-0.0010204605,0.14628589,0.04898101091384888,3,768,997.6982615161687,49152
83.23,-2.61,49,0.0049546896,0.043029785,2.6666672,-0.0032794627,0.13226305,0.11564803123474121,4,1024,1329.6195395039394,65536
81.51,-1.82,49,0.004247828,0.044331867,2.6574342,-0.0039479346,0.09805769,0.22468137741088867,5,1280,1663.6525104041211,81920
82.53,-1.89,49,0.0043861526,0.043863934,2.6557536,-0.0048782458,0.10389673,0.33841949701309204,6,1536,1994.5572142112069,98304
81.27,-1.89,49,0.0053780074,0.053710938,2.638141,-0.0067706346,0.107494265,0.42237961292266846,7,1792,2325.403921067249,114688
80.57,-2.64,49,0.004991477,0.0516154,2.6324122,-0.007935666,0.10093919,0.5083184838294983,8,2048,2655.8229408329353,131072
80.01,-0.92,49,0.0056471215,0.06681315,2.6211936,-0.009868055,0.07893988,0.5576773881912231,9,2304,2985.8135185372084,147456
81.43,-1.02,49,0.0065505095,0.07696533,2.5916026,-0.008442332,0.069812246,0.586882472038269,10,2560,3317.9943374511786,163840
81.62,-0.99,49,0.007200906,0.091430664,2.5909956,-0.01161567,0.0651505,0.5948034226894379,11,2816,3651.997222437989,180224
81.45,-0.65,49,0.0079706,0.11092123,2.588788,-0.012340755,0.06803892,0.6214786469936371,12,3072,3981.0431672739796,196608
83.52,-0.95,49,0.008654455,0.12148031,2.5726707,-0.012895546,0.07453525,0.6111308038234711,13,3328,4310.584789395332,212992
79.92,-0.31,49,0.008378167,0.113586426,2.5564482,-0.01437891,0.0674419,0.5966818928718567,14,3584,4641.973663268145,229376
80.36,-0.33,49,0.0077667288,0.101745605,2.5380294,-0.01348851,0.062304452,0.6067366302013397,15,3840,4972.208220442291,245760
81.53,0.02,49,0.010061618,0.1395874,2.5146646,-0.01656126,0.049230333,0.6262332499027252,16,4096,5304.71922569396,262144
81.22,0.02,48,0.010710835,0.14996338,2.4962542,-0.015236333,0.057926655,0.5937294960021973,17,4352,5639.4280116241425,278528
87.45,0.28,49,0.011376531,0.16156006,2.5118024,-0.017758835,0.056601573,0.597935676574707,18,4608,5970.4988155523315,294912
85.94,0.57,49,0.011870466,0.16367595,2.509761,-0.016710507,0.052647725,0.5617347955703735,19,4864,6300.666368872393,311296
78.29,0.44,49,0.009810213,0.13960774,2.4969652,-0.01673427,0.043647308,0.6225358247756958,20,5120,6634.225354703143,327680
83.72,0.48,49,0.011738941,0.16097005,2.4905221,-0.017849466,0.05701902,0.6003745198249817,21,5376,6968.532635007985,344064
84.78,0.51,49,0.01442524,0.20656331,2.4803042,-0.018260032,0.05289465,0.4918614625930786,22,5632,7298.8252581413835,360448
89.15,0.8,49,0.012892015,0.1716919,2.4603992,-0.019829456,0.04664649,0.6065484285354614,23,5888,7630.801054575015,376832
92.14,0.65,48,0.013287019,0.18336995,2.460514,-0.020817434,0.07243577,0.4933319091796875,24,6144,7966.981843046378,393216
84.44,0.73,49,0.013409492,0.18119304,2.439369,-0.018046483,0.050531313,0.5991278290748596,25,6400,8297.38319288101,409600
90.61,0.99,49,0.012671149,0.17468262,2.4191606,-0.01797972,0.047927264,0.6681757867336273,26,6656,8629.19349773135,425984
88.62,0.76,49,0.013860621,0.19329834,2.3870485,-0.01988264,0.04113998,0.6832049489021301,27,6912,8961.322010596283,442368
85.5,1.08,48,0.016197221,0.2076416,2.3463104,-0.016792018,0.049517106,0.5991614162921906,28,7168,9295.878241579048,458752
87.03,1.02,48,0.01627144,0.21425374,2.3359172,-0.020359127,0.046844404,0.6779707670211792,29,7424,9632.230301945005,475136
83.31,0.92,49,0.016388303,0.2168986,2.336198,-0.018028984,0.05477639,0.6248022615909576,30,7680,9963.605236971285,491520
88.37,1.09,49,0.018827155,0.2376302,2.348982,-0.016567709,0.06139724,0.6391641199588776,31,7936,10296.00782127399,507904
91.07,1.29,49,0.0149041265,0.20355225,2.3651888,-0.01965703,0.056720804,0.666223794221878,32,8192,10628.64415550232,524288
94.73,1.39,49,0.015893461,0.21543376,2.3174505,-0.019706553,0.060870975,0.7064560055732727,33,8448,10961.091386927292,540672
90.85,1.29,48,0.015787179,0.20605469,2.3518739,-0.019283233,0.048077215,0.7033447027206421,34,8704,11295.638190795202,557056
89.76,1.32,49,0.015482844,0.20281982,2.3276083,-0.023093224,0.042321134,0.7426227033138275,35,8960,11624.423322003335,573440
97.44,1.55,48,0.01656426,0.21514893,2.2973762,-0.020572895,0.04231826,0.7511148452758789,36,9216,11960.630735888146,589824
97.09,1.46,49,0.016786082,0.21500652,2.2901437,-0.018431978,0.084788084,0.5714648365974426,37,9472,12294.640418317169,606208
86.96,1.29,49,0.019761855,0.24216716,2.2347178,-0.021656312,0.048348114,0.7615965902805328,38,9728,12626.054904707242,622592
90.96,1.79,49,0.018626904,0.23571777,2.208918,-0.015702235,0.07338821,0.6730952262878418,39,9984,12957.09201435605,638976
97.1,1.77,49,0.018494722,0.23760986,2.1989832,-0.02086279,0.04917467,0.707391768693924,40,10240,13288.657986596227,655360
103.48,1.53,49,0.020082155,0.23811848,2.1890352,-0.022982134,0.065196864,0.7008767426013947,41,10496,13621.69507430913,671744
99.39,1.52,48,0.01972477,0.24676514,2.1791933,-0.022269228,0.04859369,0.7572119981050491,42,10752,13956.758407406043,688128
95.51,1.97,49,0.020141328,0.23994954,2.1278734,-0.022803763,0.040138252,0.7921137064695358,43,11008,14289.348115472123,704512
112.83,2.26,49,0.019252617,0.23295085,2.1203444,-0.018174464,0.08262942,0.6310637295246124,44,11264,14621.815165824257,720896
114.47,2.06,49,0.020953225,0.2527059,2.061496,-0.022664445,0.055112675,0.7870220392942429,45,11520,14954.614606481977,737280
113.26,2.13,49,0.021333724,0.24753825,2.0670612,-0.023023708,0.049235124,0.7821136713027954,46,11776,15286.435124675278,753664
109.62,1.85,49,0.021562828,0.25315347,2.073439,-0.020318707,0.09157932,0.6452613770961761,47,12032,15616.709545111284,770048
121.33,2.44,49,0.020439519,0.2395223,2.1102207,-0.02095022,0.085178494,0.6653261184692383,48,12288,15948.859175566118,786432
103.94,2.53,49,0.021496154,0.25203452,2.059927,-0.024688607,0.050468843,0.7736315876245499,49,12544,16280.759701479226,802816
119.68,2.14,49,0.020814406,0.25101724,2.0285194,-0.025607929,0.039494615,0.8301604688167572,50,12800,16612.09951025294,819200
113.6,2.51,48,0.019373886,0.23297119,1.9898924,-0.02273646,0.06796714,0.7740354090929031,51,13056,16947.44170788396,835584
113.45,1.88,49,0.022375213,0.26662192,1.989273,-0.023528954,0.0639208,0.7605758905410767,52,13312,17280.155408787075,851968
127.35,2.84,49,0.022820866,0.26003012,1.9318825,-0.019182924,0.09209985,0.7593213319778442,53,13568,17611.957557369955,868352
