eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
84.13,-2.41,101,0.00037946727,0.0,2.7076616,-0.0006394468,0.3214472,0.007667064666748047,1,256,160.6689623882994,16384
82.64,-2.36,102,0.0020209886,0.0078125,2.7031002,-0.0011877543,0.1757937,-0.009017109870910645,2,512,321.3019329593517,32768
89.0,-2.29,102,0.0017483733,0.0056559243,2.690211,-0.00065211655,0.14630795,0.047045350074768066,3,768,481.7928004092537,49152
85.3,-2.69,102,0.0036180338,0.015218099,2.6778927,-0.002138061,0.1476218,0.12426835298538208,4,1024,642.144875976257,65536
85.49,-2.38,102,0.0018786964,0.0018717448,2.6696541,-0.0006626414,0.14397694,0.201898992061615,5,1280,802.4054659092799,81920
77.02,-2.3,102,0.0035098966,0.016235352,2.6649354,-0.0026470067,0.14107324,0.30512672662734985,6,1536,962.9622399322689,98304
84.15,-2.34,102,0.003372527,0.019104004,2.655178,-0.0028881803,0.12047095,0.37531405687332153,7,1792,1123.4288096111268,114688
78.3,-2.29,102,0.002598032,0.012898763,2.6515682,-0.0030155554,0.12436079,0.44097793102264404,8,2048,1284.0326519063674,131072
76.09,-1.39,102,0.002583899,0.010681152,2.6398938,-0.002321243,0.097844146,0.45210832357406616,9,2304,1444.0820048833266,147456
78.08,-2.14,102,0.0035542333,0.022155762,2.64923,-0.0035382176,0.09935179,0.5073116421699524,10,2560,1604.1455224882811,163840
79.88,-1.08,102,0.002995004,0.022399902,2.644378,-0.005253225,0.079414226,0.5172737240791321,11,2816,1764.6831288300455,180224
90.74,-2.14,102,0.0033895057,0.028218588,2.657266,-0.0052363877,0.10683022,0.5381557643413544,12,3072,1925.1574756624177,196608
82.56,-0.89,102,0.004313721,0.03857422,2.6326063,-0.00713568,0.07534972,0.5302319526672363,13,3328,2085.7345209172927,212992
84.65,-1.3,102,0.004414455,0.03955078,2.6296687,-0.007675,0.085299574,0.5585883855819702,14,3584,2246.009211054072,229376
81.96,-0.94,102,0.0048294202,0.04958089,2.614936,-0.0085628675,0.08127778,0.5650149285793304,15,3840,2406.420498880092,245760
75.93,-0.74,102,0.0049743387,0.0509847,2.5910141,-0.006347453,0.08769703,0.5743137001991272,16,4096,2566.8707805033773,262144
82.35,-0.53,102,0.005448543,0.060058594,2.6029649,-0.0070126853,0.087095164,0.5838785767555237,17,4352,2727.1009333510883,278528
86.9,-0.92,102,0.0056571583,0.06335449,2.5819218,-0.009998888,0.08142464,0.5908785164356232,18,4608,2887.4450659952126,294912
79.81,-0.84,102,0.005398272,0.06233724,2.574983,-0.010214598,0.07971097,0.5491500794887543,19,4864,3047.690147622023,311296
