eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
86.95,-2.28,94,0.0009098667,0.00028483072,2.7071342,-0.0011507419,0.31059965,0.014174461364746094,1,256,172.99635063717142,16384
78.05,-2.36,95,0.004562064,0.015075684,2.6909978,-0.0020034658,0.1548316,0.07411235570907593,2,512,345.34777587419376,32768
81.09,-1.4,94,0.0050344774,0.04402669,2.66595,-0.0023339996,0.12808934,0.10553723573684692,3,768,517.9135315469466,49152
73.32,-2.14,95,0.003570185,0.04001872,2.6472802,-0.0007694277,0.154238,0.1529209017753601,4,1024,690.3687434569001,65536
76.65,-2.05,94,0.0042594383,0.031311035,2.6428826,-0.0021965955,0.1287107,0.27696484327316284,5,1280,862.9327757060528,81920
73.11,-1.78,94,0.0050690253,0.035664875,2.5825193,-0.0019640548,0.10691636,0.43359869718551636,6,1536,1035.5510935699567,98304
73.27,-1.58,94,0.0040540127,0.026448568,2.58461,-0.004013458,0.09562685,0.5090669691562653,7,1792,1208.2479542652145,114688
71.4,-1.21,94,0.00384772,0.025024414,2.5759907,-0.002393002,0.076059975,0.6324203610420227,8,2048,1381.151026665233,131072
82.7,-0.99,94,0.0044772495,0.04679362,2.5921485,-0.0058534774,0.074471876,0.6907878518104553,9,2304,1554.6655107592233,147456
76.38,-0.41,94,0.004251516,0.03483073,2.5825126,-0.005141205,0.06351494,0.7287511229515076,10,2560,1727.9202732052654,163840
74.27,-0.58,94,0.0037645707,0.036539715,2.5895014,-0.0053946073,0.06963871,0.6528151631355286,11,2816,1900.8054982381873,180224
75.24,-0.89,94,0.005536903,0.059346516,2.5793579,-0.007958571,0.070054136,0.6923215985298157,12,3072,2073.5237462720834,196608
80.14,-0.11,94,0.0064760367,0.07926432,2.5905085,-0.0086505795,0.07730852,0.6527138948440552,13,3328,2246.377084366046,212992
77.49,-0.43,94,0.0054984726,0.06606039,2.5826306,-0.008090713,0.07651793,0.7198084890842438,14,3584,2419.1716184923425,229376
78.02,-0.33,94,0.005719993,0.064961754,2.5581875,-0.010348481,0.067721896,0.7163318991661072,15,3840,2592.3833061433397,245760
77.76,0.14,94,0.0064631724,0.07702637,2.5521953,-0.010095893,0.051937148,0.7313551604747772,16,4096,2765.2905715359375,262144
78.35,0.51,94,0.006908718,0.08384196,2.5314577,-0.010013059,0.04685679,0.8102440237998962,17,4352,2938.201384681277,278528
78.64,0.54,94,0.0073785596,0.09566244,2.5339751,-0.009625287,0.04430532,0.7420122921466827,18,4608,3110.7463121702895,294912
79.71,0.88,94,0.0081173545,0.10410563,2.50074,-0.010583527,0.04394282,0.804847240447998,19,4864,3283.806896278169,311296
85.7,0.55,94,0.009422738,0.12343343,2.5042818,-0.010472703,0.052769076,0.7822795808315277,20,5120,3456.4499863493256,327680
75.65,0.39,94,0.011155386,0.14113362,2.4668224,-0.010010451,0.05405439,0.8011535555124283,21,5376,3629.2212746920995,344064
76.27,0.77,94,0.008753908,0.10760498,2.4809616,-0.011940137,0.05218778,0.7837258577346802,22,5632,3801.7638125969097,360448
78.49,0.91,94,0.009687741,0.13468425,2.4860826,-0.01239451,0.035283465,0.8396779000759125,23,5888,3974.5946570341475,376832
79.5,0.91,94,0.009261199,0.115987144,2.4761481,-0.012509038,0.042518333,0.8142973035573959,24,6144,4147.327914075926,393216
81.86,1.12,94,0.01189728,0.1515096,2.4640114,-0.011418019,0.040556088,0.8595642596483231,25,6400,4319.813939508051,409600
81.6,0.86,95,0.010912442,0.14208984,2.5023043,-0.012762283,0.042056844,0.7733270525932312,26,6656,4492.2643004949205,425984
78.48,1.24,94,0.008813054,0.115600586,2.5117795,-0.011799146,0.04047027,0.8203989118337631,27,6912,4665.181718470063,442368
78.06,1.23,94,0.011958613,0.14841716,2.4876955,-0.0106908195,0.043393243,0.8191230744123459,28,7168,4838.174598901998,458752
78.26,1.43,94,0.009775056,0.12949626,2.4960444,-0.011866207,0.031232474,0.8463281989097595,29,7424,5011.141035700217,475136
81.03,0.99,94,0.011347811,0.14876302,2.463737,-0.011608738,0.045846317,0.7720299512147903,30,7680,5183.669318987988,491520
81.02,1.16,94,0.012306753,0.15411377,2.443538,-0.012242132,0.045333978,0.8289743065834045,31,7936,5356.211431062315,507904
85.45,1.43,94,0.011157944,0.15000407,2.422956,-0.013412576,0.03770222,0.8566907793283463,32,8192,5528.73358845897,524288
82.19,1.63,94,0.012556269,0.16013591,2.3902574,-0.015019841,0.04744717,0.8189167529344559,33,8448,5702.008525994141,540672
91.01,1.62,94,0.011632304,0.14298503,2.3749769,-0.013299395,0.045836672,0.8510995209217072,34,8704,5875.132731871214,557056
83.85,1.48,94,0.011144633,0.13911946,2.3744822,-0.014319147,0.040029373,0.8570552319288254,35,8960,6048.285758720245,573440
82.78,1.62,94,0.011253889,0.14855957,2.383233,-0.010343688,0.053303093,0.8254885375499725,36,9216,6221.128889719956,589824
82.22,1.68,94,0.01120841,0.14485677,2.3659554,-0.013353636,0.043879542,0.8467669039964676,37,9472,6393.821330364328,606208
88.72,1.82,94,0.01178302,0.15004475,2.3761618,-0.011151695,0.056391537,0.7905930131673813,38,9728,6566.6476896302775,622592
