eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
74.2,-2.15,113,0.00033150983,0.0,2.707721,-0.00047756176,0.29043865,0.006669044494628906,1,256,287.9355270960368,32768
82.86,-2.22,114,0.00084353704,0.00032552084,2.704732,-0.00078590726,0.15190984,0.0671798586845398,2,512,575.215448810719,65536
77.25,-2.21,114,0.0039251875,0.023803711,2.6853793,-0.0023608296,0.14571737,0.19732803106307983,3,768,862.0756722879596,98304
76.96,-1.95,114,0.0027510577,0.011474609,2.673794,-0.002133595,0.11420492,0.3338104486465454,4,1024,1149.1947802710347,131072
72.28,-1.8,95,0.0032509512,0.02226766,2.660531,-0.0034479545,0.10785689,0.4417737126350403,5,1280,1490.6151396278292,163840
77.6,-0.61,109,0.0043531004,0.033772785,2.6502175,-0.0036429306,0.07593966,0.5530520379543304,6,1536,1790.3013237067498,196608
73.33,-1.18,113,0.0031223262,0.020212809,2.6366034,-0.003941473,0.075395904,0.6480926871299744,7,1792,2079.3225645660423,229376
74.89,-0.56,113,0.0032931862,0.025258383,2.6384172,-0.0046293186,0.06461741,0.6922610402107239,8,2048,2369.1246990710497,262144
81.67,-0.23,113,0.004196501,0.037546795,2.6265028,-0.005008641,0.059895013,0.7211228311061859,9,2304,2657.5381775409915,294912
76.29,-0.36,113,0.0047650347,0.04313151,2.6038609,-0.006377777,0.062931515,0.7675686180591583,10,2560,2945.6858223578893,327680
75.24,-0.1,113,0.003711087,0.03265381,2.6029518,-0.00637836,0.05232073,0.7937631905078888,11,2816,3234.082324220799,360448
71.6,-0.35,113,0.0048507643,0.046641033,2.5903032,-0.006769605,0.05186141,0.7720311284065247,12,3072,3522.168946268037,393216
77.8,0.37,113,0.00449234,0.04498291,2.5933151,-0.008128123,0.0504369,0.7988559752702713,13,3328,3810.9862750121392,425984
82.77,0.24,113,0.0062042903,0.07014974,2.5991256,-0.009036155,0.048826244,0.7587852627038956,14,3584,4098.638174948748,458752
85.33,0.3,113,0.0055070096,0.058492023,2.5987537,-0.008554075,0.04934342,0.7647857517004013,15,3840,4387.057655667886,491520
81.08,0.5,113,0.0062244073,0.07143148,2.592566,-0.00870728,0.05407941,0.7712031304836273,16,4096,4674.967843343038,524288
79.52,0.14,114,0.006564721,0.07935587,2.586267,-0.009012566,0.055715192,0.7650309652090073,17,4352,4962.324446512852,557056
83.07,0.5,113,0.0060802083,0.07030233,2.580115,-0.0093029225,0.04877406,0.8208540230989456,18,4608,5250.752113826107,589824
83.95,0.92,113,0.008112729,0.10569254,2.5783494,-0.0070273145,0.04989059,0.7923570573329926,19,4864,5539.068758320063,622592
76.22,0.62,113,0.0074439743,0.092936195,2.5729723,-0.011108072,0.046099838,0.7950318604707718,20,5120,5827.428082884755,655360
81.4,1.27,113,0.00709527,0.08956909,2.559344,-0.00946105,0.040621173,0.8217917829751968,21,5376,6116.645500342827,688128
80.24,1.39,113,0.007660885,0.09636434,2.5406647,-0.007509746,0.03679704,0.8761217072606087,22,5632,6404.989161542151,720896
80.77,1.49,113,0.007682078,0.09749349,2.5371232,-0.01000319,0.0286145,0.8883434161543846,23,5888,6692.961496409029,753664
80.82,1.65,113,0.009156845,0.11646525,2.528701,-0.010039334,0.027196668,0.8876422941684723,24,6144,6981.513754434884,786432
79.54,1.26,113,0.007821617,0.09687296,2.5239103,-0.011115149,0.03410498,0.8870429545640945,25,6400,7270.3706071027555,819200
94.6,1.84,113,0.009902769,0.122792564,2.5295453,-0.011382106,0.04181436,0.833791121840477,26,6656,7559.6308780317195,851968
86.42,1.39,113,0.011176017,0.13733928,2.5186334,-0.009704882,0.04257317,0.8625120669603348,27,6912,7847.930406650063,884736
85.63,1.78,113,0.009219865,0.11644491,2.525263,-0.012105388,0.034615766,0.8633053004741669,28,7168,8136.297383531928,917504
83.8,1.65,113,0.009393177,0.11577352,2.5154278,-0.011432669,0.03487674,0.8767367750406265,29,7424,8425.057031224947,950272
85.29,1.48,113,0.009354948,0.11997477,2.502084,-0.010685552,0.03287638,0.8880775570869446,30,7680,8713.247396463994,983040
