eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
86.11,-2.72,1242,0.0009722125,0.0,2.7070978,-0.0014136494,0.28235155,-0.023510217666625977,1,256,13.18837346509099,16384
86.74,-3.09,1249,0.0016277591,0.0061035156,2.7014573,-0.0013144455,0.14322251,0.015010356903076172,2,512,26.43861323595047,32768
87.3,-2.65,1262,0.0035856476,0.024027506,2.6826475,-0.002324817,0.11739919,0.027926385402679443,3,768,39.4199507269077,49152
81.94,-1.68,1245,0.002427955,0.012837728,2.6707633,-0.0017393627,0.13205479,0.06579762697219849,4,1024,52.572135493159294,65536
87.58,-2.11,1271,0.0044066245,0.023050943,2.6457555,-0.0022183754,0.11442521,0.06986266374588013,5,1280,65.45593425119296,81920
82.47,-1.86,1263,0.0041471706,0.038533527,2.636297,-0.002481466,0.12125695,0.11400550603866577,6,1536,78.42655928619206,98304
87.01,-3.02,1271,0.0036861282,0.022583008,2.6267674,-0.0016388576,0.1466432,0.1682150959968567,7,1792,91.3128782431595,114688
80.25,-2.04,1269,0.0036065986,0.022216797,2.618215,-0.0016288441,0.11266026,0.21162742376327515,8,2048,104.22130649816245,131072
84.38,-2.08,1280,0.0046956963,0.039713543,2.6165733,-0.0031056888,0.123194665,0.29139596223831177,9,2304,117.01671727001667,147456
80.93,-2.39,1293,0.0036586777,0.02541097,2.617101,-0.0032289394,0.12143151,0.3547973036766052,10,2560,129.68825319688767,163840
85.87,-2.1,1281,0.0037035597,0.028299967,2.6233313,-0.0035958597,0.11981032,0.3864285945892334,11,2816,142.47148155607283,180224
81.19,-2.67,1264,0.0048508006,0.033996582,2.6181781,-0.0036965942,0.118030466,0.4636263847351074,12,3072,155.42867576377466,196608
86.83,-2.14,1277,0.003961951,0.034749348,2.6041598,-0.004002834,0.11189896,0.44185614585876465,13,3328,168.2522701411508,212992
79.51,-2.16,1266,0.0058814124,0.050476074,2.6044602,-0.0037992916,0.10847253,0.45420360565185547,14,3584,181.19086015690118,229376
79.27,-1.9,1278,0.004354606,0.030863443,2.5534575,-0.004228991,0.12540995,0.5357866287231445,15,3840,194.00939385592937,245760
80.73,-1.88,1255,0.0058974936,0.056050617,2.5578296,-0.004984813,0.10505179,0.5678263306617737,16,4096,207.0578832491301,262144
77.88,-1.56,1250,0.005055472,0.05875651,2.54825,-0.0045674797,0.09637941,0.5542743802070618,17,4352,220.16401410102844,278528
74.8,-2.09,1273,0.004861696,0.043843586,2.547682,-0.0056335237,0.1025205,0.5347902774810791,18,4608,233.02694443101063,294912
77.3,-1.6,1271,0.005026504,0.046936035,2.5289862,-0.006221914,0.09758114,0.5769886076450348,19,4864,245.91137221409008,311296
81.75,-0.87,1276,0.0052351938,0.052897137,2.527703,-0.005724273,0.0916782,0.5767526030540466,20,5120,258.74665727000684,327680
76.77,-1.35,1257,0.0050853994,0.05279541,2.5109675,-0.0065186457,0.07351024,0.6506082713603973,21,5376,271.77481232676655,344064
77.52,-1.49,1264,0.0056283404,0.059834797,2.5424874,-0.007872254,0.090723746,0.5931987166404724,22,5632,284.72730500483885,360448
80.49,-1.96,1261,0.0061289356,0.06955973,2.5240788,-0.007284038,0.09706227,0.5916560590267181,23,5888,297.71164867514744,376832
83.42,-1.63,1269,0.005324381,0.05436198,2.5290442,-0.0068332893,0.094888456,0.6561273336410522,24,6144,310.61714208405465,393216
84.72,-1.63,1260,0.0066096,0.07611084,2.5377882,-0.007851594,0.10393808,0.593434602022171,25,6400,323.6129412231967,409600
81.39,-1.56,1264,0.005276905,0.056640625,2.525318,-0.008451376,0.08291388,0.6128537952899933,26,6656,336.5657645049505,425984
81.11,-1.73,1269,0.005712241,0.06337484,2.5310724,-0.009049085,0.09174391,0.6435099840164185,27,6912,349.4742751577869,442368
78.57,-1.58,1266,0.0074133594,0.09655762,2.537134,-0.0086235795,0.08690559,0.611176460981369,28,7168,362.4074627608061,458752
74.13,-1.38,1271,0.006505236,0.080322266,2.5192392,-0.009393183,0.09199399,0.6222829222679138,29,7424,375.2955909417942,475136
79.86,-1.56,1272,0.005642777,0.066975914,2.5127387,-0.010473681,0.08437446,0.6504343152046204,30,7680,388.1738861789927,491520
76.23,-1.07,1288,0.0074209874,0.09169515,2.4787724,-0.011577666,0.08167573,0.6581703126430511,31,7936,400.8912180638872,507904
79.19,-0.41,1277,0.0061945394,0.07375082,2.5152931,-0.010544695,0.06987322,0.666753739118576,32,8192,413.71506847208366,524288
76.14,-1.22,1273,0.0073010344,0.08693441,2.495354,-0.007749205,0.07424806,0.668289303779602,33,8448,426.5766335958615,540672
81.31,-0.74,1267,0.0072206445,0.09631348,2.5193288,-0.009199065,0.06898593,0.6401495039463043,34,8704,439.49976380495355,557056
77.54,-0.86,1267,0.005899977,0.06717936,2.5106013,-0.010340775,0.08081574,0.6391495764255524,35,8960,452.4270019768737,573440
83.94,-1.36,1282,0.0064855185,0.07588705,2.5160198,-0.010475214,0.087197155,0.6202787160873413,36,9216,465.20469527179375,589824
78.26,-0.59,1270,0.0062887333,0.07358805,2.499376,-0.0106834425,0.07323382,0.6403391659259796,37,9472,478.1034211451188,606208
81.04,-1.31,1275,0.006820815,0.08180746,2.5063791,-0.01113702,0.100578785,0.6136561334133148,38,9728,490.9489481821656,622592
81.86,-1.19,1297,0.006802697,0.08516439,2.4879062,-0.010968495,0.07727572,0.6952791512012482,39,9984,503.5801249979995,638976
76.71,-0.35,1254,0.0076187016,0.09340414,2.4770207,-0.012094905,0.08012553,0.6852469146251678,40,10240,516.6445782319643,655360
78.76,-1.04,1274,0.007006008,0.08791097,2.4733477,-0.010367577,0.073675,0.7343057990074158,41,10496,529.5006653629243,671744
83.88,-0.93,1264,0.0077231363,0.10310873,2.4794748,-0.01160206,0.07345889,0.6461513638496399,42,10752,542.4613898107782,688128
79.22,-0.72,1274,0.006793046,0.08300781,2.4772863,-0.011322268,0.07282487,0.6560489237308502,43,11008,555.3188023217954,704512
80.43,-0.5,1284,0.008707321,0.11936442,2.4633324,-0.009426457,0.06201358,0.6989751756191254,44,11264,568.0785299320705,720896
81.57,-0.94,1267,0.007735105,0.10076904,2.470384,-0.011709445,0.081179984,0.6541985273361206,45,11520,581.0069736777805,737280
79.89,-0.5,1261,0.007234533,0.09234619,2.4741285,-0.011624162,0.06200597,0.6847875118255615,46,11776,593.9960963372141,753664
77.5,-0.43,1286,0.008061025,0.1060791,2.449048,-0.0110430615,0.07047447,0.6106684803962708,47,12032,606.7307961541228,770048
79.46,-0.17,1270,0.007865736,0.10310873,2.493972,-0.011561292,0.048579544,0.7369236350059509,48,12288,619.6227040658705,786432
79.71,-0.21,1269,0.008157535,0.10961914,2.4819229,-0.011986822,0.062755406,0.5981051027774811,49,12544,632.5240760240704,802816
81.86,-0.32,1275,0.007956936,0.10530599,2.4509048,-0.012355644,0.07389643,0.5417318344116211,50,12800,645.3688114071265,819200
78.16,-0.48,1263,0.00797956,0.10095215,2.4519627,-0.0140437335,0.06791159,0.6214492619037628,51,13056,658.3343759821728,835584
81.96,-0.74,1282,0.0090135,0.12471517,2.4587948,-0.013907648,0.08062211,0.6182067394256592,52,13312,671.1098108771257,851968
80.27,-0.11,1287,0.007994522,0.10449219,2.475886,-0.013924143,0.054657172,0.6166442334651947,53,13568,683.83479092177,868352
78.45,-0.5,1264,0.007163909,0.0910848,2.452464,-0.013482548,0.070237525,0.6402736604213715,54,13824,696.7898769187741,884736
77.54,0.22,1261,0.009654096,0.1328532,2.4275343,-0.013700046,0.059991885,0.5915659368038177,55,14080,709.779630383011,901120
79.16,-0.18,1269,0.0077413716,0.09720866,2.420607,-0.012291922,0.061937887,0.6191147863864899,56,14336,722.682093270123,917504
79.54,-0.25,1283,0.010164974,0.13749187,2.4088516,-0.012774528,0.06593146,0.5943363308906555,57,14592,735.4449302470312,933888
78.89,0.0,1263,0.010346514,0.13635254,2.4195077,-0.012068096,0.06619456,0.6772784292697906,58,14848,748.4117339379154,950272
79.88,-0.42,1263,0.0091136,0.12402344,2.4370744,-0.014134319,0.070395656,0.6535821259021759,59,15104,761.3834265507758,966656
79.24,0.15,1272,0.007772977,0.10117594,2.431698,-0.012256277,0.061427947,0.6291279494762421,60,15360,774.2620639898814,983040
77.63,-0.03,1272,0.0093698045,0.12868245,2.4099205,-0.014451378,0.067944825,0.6289667785167694,61,15616,787.2161482227966,999424
