eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
88.4,-2.81,91,0.0002175529,0.0,2.7078273,-0.0005105095,0.26702672,-0.0013865232467651367,1,256,180.03507779585198,16384
83.66,-2.1,99,0.00024424837,0.0,2.7064893,-0.00023341516,0.17315145,0.013760387897491455,2,512,345.18363346206024,32768
83.72,-2.0,99,0.00063587114,0.0,2.7049277,-0.0008205248,0.13431112,0.05496639013290405,3,768,509.898722270038,49152
83.08,-2.45,99,0.0019934175,0.013793945,2.691656,-0.0013524113,0.1509221,0.13586640357971191,4,1024,674.635628904216,65536
84.58,-2.45,99,0.002888324,0.02183024,2.6820672,-0.0020148,0.1536732,0.2332720160484314,5,1280,839.3455946962349,81920
83.91,-1.83,99,0.0012945035,0.002400716,2.6916459,-0.001057543,0.12319419,0.32402467727661133,6,1536,1004.2051902501844,98304
88.82,-2.25,99,0.00059342175,0.0005493164,2.696124,-0.0010300793,0.13116145,0.43821096420288086,7,1792,1169.2873504981399,114688
85.56,-2.43,99,0.0011770175,0.0038045247,2.6956317,-0.0018987277,0.1327792,0.4820314049720764,8,2048,1334.0457713808864,131072
79.56,-1.99,99,0.0037387137,0.03527832,2.688155,-0.0029762157,0.1084728,0.4492967128753662,9,2304,1498.7425688090734,147456
81.22,-1.39,99,0.003930649,0.0349528,2.6699073,-0.003384175,0.0886586,0.5183364450931549,10,2560,1663.3538576532155,163840
83.01,-1.09,99,0.002608302,0.02113851,2.6669295,-0.003355598,0.09419631,0.5278750658035278,11,2816,1828.2839412209578,180224
85.14,-1.39,99,0.0033933443,0.034016926,2.6575196,-0.004314982,0.08411339,0.5084717273712158,12,3072,1993.0494239712134,196608
90.86,-1.01,99,0.0035536233,0.03470866,2.645716,-0.0054285177,0.069313444,0.5367036461830139,13,3328,2157.914954553824,212992
86.28,-0.49,99,0.0061674477,0.07686361,2.6414268,-0.0016492507,0.062307697,0.5732994079589844,14,3584,2322.9919993379153,229376
79.48,-1.0,99,0.004065137,0.04144287,2.6288002,-0.003678972,0.092018776,0.5784982442855835,15,3840,2487.684937449172,245760
80.68,-0.84,99,0.004711317,0.056030273,2.6257865,-0.0056561176,0.078339614,0.616902232170105,16,4096,2652.508279579226,262144
81.14,-0.44,99,0.005488919,0.059122723,2.623385,-0.0034208817,0.078757964,0.6497844457626343,17,4352,2817.2709071449935,278528
83.94,-0.23,99,0.0049795886,0.057291668,2.639318,-0.004250156,0.07390673,0.5828427672386169,18,4608,2982.0591204492375,294912
86.05,-0.63,99,0.005637215,0.06726074,2.6291451,-0.0077085253,0.07361263,0.6140091717243195,19,4864,3146.8467903472483,311296
82.37,-0.13,99,0.0056081438,0.06518555,2.6184604,-0.007985626,0.082302645,0.6174547374248505,20,5120,3311.621065321844,327680
82.76,-0.12,99,0.009707044,0.11732992,2.6080036,-0.0035700155,0.084077924,0.6502110064029694,21,5376,3476.5655449070036,344064
