eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
86.22,-2.22,228,0.001857031,0.0025838215,2.7062654,-0.0010723484,0.3083922,-0.0801612138748169,1,256,71.83084813319147,16384
89.78,-2.96,281,0.0019673212,0.013366699,2.696696,-0.0011654858,0.17413361,-0.005934238433837891,2,512,130.83348357724026,32768
84.32,-2.75,280,0.0022085637,0.009969075,2.6856835,-0.0013442273,0.16088511,-0.016258835792541504,3,768,189.2201984100975,49152
83.9,-2.1,282,0.0013749913,0.0,2.673247,-0.0005393547,0.17300232,-0.03451728820800781,4,1024,247.17048579081893,65536
76.18,-2.0,281,0.0013115531,0.0059611,2.6638765,-0.0006577146,0.15680124,-0.019001364707946777,5,1280,305.3714133040048,81920
78.47,-1.91,281,0.0012277133,0.0,2.65479,-0.0005651512,0.14271195,-0.025681734085083008,6,1536,363.5268954662606,98304
80.72,-1.94,281,0.0023760218,0.02911377,2.642494,-0.0018340279,0.13910285,-0.0005590915679931641,7,1792,421.7132242601365,114688
76.64,-2.42,281,0.0008202269,0.0,2.6372344,-0.00028450068,0.1436391,-0.0248262882232666,8,2048,479.9051857111044,131072
78.64,-1.82,282,0.0018507647,0.014994304,2.6262114,-0.0013435081,0.16936876,-0.015802621841430664,9,2304,537.9716276829131,147456
78.75,-1.43,281,0.0010210276,0.0,2.6127932,-0.0005968237,0.13895199,-0.011255383491516113,10,2560,596.0930779790506,163840
76.51,-1.9,282,0.001464276,0.0055745444,2.6016881,-0.00073099235,0.16449468,-0.010005712509155273,11,2816,654.0744551378302,180224
76.39,-1.38,282,0.0010631694,0.0,2.588686,-0.0006184462,0.13120653,-0.006075263023376465,12,3072,712.0952442660928,196608
80.94,-1.74,283,0.001693875,0.007792155,2.5740314,-0.001025973,0.15046082,-0.002283334732055664,13,3328,769.9858938758262,212992
77.3,-1.79,282,0.0021619147,0.014811198,2.5745878,-0.0011471909,0.15992814,-0.008944153785705566,14,3584,827.91928954795,229376
79.94,-1.28,283,0.0011692302,0.0,2.5879335,-0.00042609693,0.15020625,-0.009210348129272461,15,3840,885.6366864480078,245760
78.25,-1.74,283,0.0018994821,0.011433919,2.5881164,-0.00093361805,0.15000315,-0.004341006278991699,16,4096,943.4705783780664,262144
75.81,-1.22,284,0.0014031878,0.004007975,2.585781,-0.0006242925,0.12876724,-0.006393074989318848,17,4352,1001.1312889419496,278528
79.78,-1.4,284,0.0013408251,0.0,2.5744364,-0.0005720781,0.14856906,-0.006111502647399902,18,4608,1058.762177260127,294912
77.53,-1.47,284,0.0008457121,0.0067342124,2.5787408,-0.00022999135,0.13484187,-0.0028613805770874023,19,4864,1116.403221459128,311296
77.44,-1.38,283,0.0018732668,0.009338379,2.5779092,-0.0014259527,0.14534983,-0.00390625,20,5120,1174.226111018099,327680
78.16,-1.65,284,0.0014088107,0.009236653,2.5620162,-0.00064445444,0.16890252,-0.005694270133972168,21,5376,1231.830882683862,344064
76.0,-1.7,284,0.0014218868,0.0,2.5478384,-0.0005240701,0.14548588,-0.0016171932220458984,22,5632,1289.3971542441286,360448
76.62,-2.35,283,0.0015127988,0.0,2.5310495,-0.00082965073,0.16266741,-0.0031810998916625977,23,5888,1347.1078905761242,376832
76.86,-1.64,283,0.002099865,0.006693522,2.493924,-0.0013539148,0.16466752,-0.0025224685668945312,24,6144,1404.9105324270204,393216
77.13,-1.53,284,0.0023309204,0.010437012,2.4697876,-0.0013283557,0.13445437,-0.0024137496948242188,25,6400,1462.4669583342038,409600
76.84,-1.8,284,0.0018638546,0.0026245117,2.4814246,-0.00044862847,0.15217642,-0.0017112493515014648,26,6656,1520.1368031771854,425984
74.11,-1.3,284,0.0012652894,0.0,2.4772882,-0.0006100737,0.14393108,-0.0017043352127075195,27,6912,1577.7241862011142,442368
75.66,-1.05,284,0.0028596802,0.008585612,2.4676156,-0.0012009995,0.111897446,-0.002186417579650879,28,7168,1635.3791451971047,458752
79.2,-1.51,283,0.0015035147,0.0,2.4666226,-0.00067213684,0.14533544,0.0017361044883728027,29,7424,1693.1455286960118,475136
76.49,-1.38,284,0.0019384185,0.0,2.4722154,-0.0007943702,0.12574403,-0.0033402442932128906,30,7680,1750.731117806863,491520
77.27,-0.93,283,0.0011455623,0.005167643,2.480694,-0.00037037744,0.1201716,-0.0016669034957885742,31,7936,1808.5147110838443,507904
77.99,-1.21,284,0.0006685101,0.0,2.4835382,-8.588183e-05,0.12998533,-0.004643440246582031,32,8192,1866.205188745167,524288
77.47,-1.41,283,0.0019232867,0.011128743,2.4827552,-0.0011175034,0.12166817,-0.002141237258911133,33,8448,1924.020115619991,540672
76.71,-1.8,283,0.0021097127,0.0022176106,2.470639,-0.0011222927,0.13103409,-0.0018099546432495117,34,8704,1981.7965613021515,557056
74.23,-1.45,283,0.0011316304,0.0,2.4545176,-0.00060229417,0.13391067,-0.0037627220153808594,35,8960,2039.5582253481261,573440
72.92,-1.63,284,0.0021051886,0.0055745444,2.451196,-0.0010132303,0.1265602,-0.00471186637878418,36,9216,2097.204357940238,589824
78.26,-2.17,284,0.0014412529,0.008850098,2.4687712,-0.0003154426,0.16407101,-0.0014033317565917969,37,9472,2154.7881969679147,606208
76.09,-1.49,283,0.0020173078,0.008687337,2.4789484,-0.0007327427,0.14848228,-0.0019817352294921875,38,9728,2212.569950172212,622592
75.83,-1.19,284,0.0010473981,0.0,2.485381,-0.0006660006,0.13269864,-6.878376007080078e-05,39,9984,2270.2492460589856,638976
73.86,-1.37,284,0.0024935745,0.00587972,2.468292,-0.0009709384,0.12759043,-0.00074005126953125,40,10240,2327.9152623070404,655360
75.98,-1.71,284,0.002850341,0.025431314,2.4698713,-0.0016607381,0.15124138,-0.0010595321655273438,41,10496,2385.566687844228,671744
74.95,-1.43,283,0.0018247581,0.010335286,2.4724877,-0.00091532036,0.13641621,-0.003126859664916992,42,10752,2443.4433980449103,688128
76.18,-1.49,284,0.0024666132,0.025797525,2.4705505,-0.0012654995,0.1277835,-0.0033816099166870117,43,11008,2501.0544842300005,704512
76.49,-1.02,284,0.0032643632,0.011067708,2.4862165,-0.001090416,0.11665046,-0.0022478103637695312,44,11264,2558.6826507239603,720896
76.09,-1.08,284,0.0015652748,0.013712565,2.4961915,-0.00071526394,0.13005975,-0.0006537437438964844,45,11520,2616.248824528884,737280
73.15,-1.45,284,0.0012010506,0.0,2.4969146,-0.0006125706,0.14394642,-0.0027687549591064453,46,11776,2673.86652150983,753664
78.5,-1.15,283,0.0019683351,0.0,2.494737,-0.0009548243,0.123737335,-0.0016139745712280273,47,12032,2731.6029328918085,770048
78.11,-1.54,284,0.001052491,0.005452474,2.49866,-0.00029466156,0.13429794,-0.002548694610595703,48,12288,2789.132318412885,786432
72.69,-1.68,283,0.0022661372,0.0,2.496119,-0.0014352318,0.13868834,-0.0020685195922851562,49,12544,2846.983793176245,802816
79.73,-1.13,284,0.0045780935,0.043823242,2.4727967,-0.0027859139,0.14961822,-0.0016124248504638672,50,12800,2904.56412824383,819200
74.75,-1.54,284,0.00250384,0.02504476,2.4573119,-0.0012971997,0.11792926,-0.0017572641372680664,51,13056,2962.1334142810665,835584
76.7,-1.19,284,0.0013052955,0.0,2.442012,-0.0007816695,0.13986309,-0.0013425350189208984,52,13312,3019.743523669895,851968
75.19,-1.07,284,0.0024672488,0.0065714517,2.4637792,-0.0006709203,0.13543154,-0.00041794776916503906,53,13568,3077.4340231809765,868352
74.73,-1.43,283,0.00090700906,0.0064493814,2.4856422,-0.00028758837,0.13789211,-0.0021837949752807617,54,13824,3135.177770758979,884736
77.9,-1.22,284,0.0010562077,0.005106608,2.4891436,-0.0004490761,0.12841411,-0.0027343034744262695,55,14080,3192.840617482085,901120
72.44,-1.54,284,0.0004264086,0.0,2.4920077,-0.000102604776,0.14482057,-0.0014157295227050781,56,14336,3250.5252852751873,917504
76.26,-1.08,284,0.0011544771,0.0033976238,2.4996092,-0.0004988164,0.120597295,-0.0012460947036743164,57,14592,3308.1409143032506,933888
78.26,-1.29,283,0.0017594518,0.018005371,2.496104,-0.0010900315,0.13236843,-0.0008014440536499023,58,14848,3365.9368369579315,950272
76.06,-1.36,284,0.0018992702,0.009033203,2.5058243,-0.00059363566,0.13339029,-0.0008040666580200195,59,15104,3423.5767668411136,966656
76.17,-1.42,282,0.0019889092,0.01570638,2.504787,-0.00075204234,0.17115565,-0.0007135868072509766,60,15360,3481.4859306151047,983040
74.76,-1.71,283,0.001903766,0.0,2.4837592,-0.0012950224,0.14274716,-0.001014113426208496,61,15616,3539.93885099981,999424
