eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
83.39,-2.8,70,0.00013458803,0.0,2.7079165,-0.0002841809,0.3481221,-0.0010563135147094727,1,256,231.87327229697257,16384
82.95,-3.25,70,0.00014089247,0.0,2.707084,-0.00023782936,0.19885163,0.025263309478759766,2,512,463.17998605873436,32768
85.76,-2.39,70,0.00029758512,0.0,2.7053854,-0.00022149876,0.15134652,0.049350619316101074,3,768,694.2839289098047,49152
89.37,-2.28,71,0.0011393667,0.0036214192,2.7037516,-0.0014391312,0.115705095,0.14129972457885742,4,1024,924.8266621879302,65536
83.69,-1.77,71,0.0016001094,0.0041910806,2.6938083,-0.0013023905,0.14399426,0.31154412031173706,5,1280,1155.3347937408835,81920
77.88,-1.14,71,0.0029305343,0.016601562,2.685231,-0.0028255384,0.114562355,0.30219435691833496,6,1536,1385.7623937330209,98304
85.75,-1.84,71,0.0023584778,0.0119222,2.6892307,-0.003263059,0.097514,0.4558509588241577,7,1792,1615.9883569446392,114688
88.38,-2.26,70,0.0026614966,0.012023926,2.683081,-0.003441428,0.10015684,0.4877421259880066,8,2048,1847.0476246736944,131072
86.35,-2.21,71,0.0026149899,0.015991211,2.6798084,-0.004888087,0.108573206,0.46922409534454346,9,2304,2077.4401593697257,147456
83.57,-1.37,70,0.0037159703,0.030090332,2.6577418,-0.0057365014,0.09143867,0.5694239437580109,10,2560,2308.684967470821,163840
87.9,-1.46,71,0.0047582127,0.048299152,2.634515,-0.0074848942,0.08952451,0.5779192745685577,11,2816,2538.923001467716,180224
85.1,-0.91,70,0.0044504465,0.049235027,2.624554,-0.0078899255,0.08449754,0.6223799288272858,12,3072,2771.085820626002,196608
89.45,-0.69,70,0.005045137,0.05674235,2.6260116,-0.011510327,0.08171118,0.6309361755847931,13,3328,3003.74553063279,212992
85.65,-0.99,70,0.0058105737,0.07004801,2.6207225,-0.013163841,0.07168755,0.6187564730644226,14,3584,3235.222218272742,229376
80.19,-0.94,71,0.007598337,0.10015869,2.597064,-0.01411933,0.0688034,0.6636687517166138,15,3840,3465.8473436138593,245760
86.31,-0.32,70,0.0073649213,0.093444824,2.583639,-0.012392308,0.06484892,0.6571049690246582,16,4096,3697.2916885246523,262144
78.61,-0.37,71,0.008621635,0.11391195,2.5895889,-0.014495504,0.0578203,0.667390763759613,17,4352,3928.0152218360454,278528
85.74,0.19,70,0.009920488,0.13094075,2.588731,-0.014576201,0.053384442,0.624306321144104,18,4608,4159.055560128763,294912
81.63,0.54,71,0.009817383,0.13391113,2.5972893,-0.011403483,0.04979531,0.539078414440155,19,4864,4389.488579073921,311296
87.0,0.71,71,0.009117651,0.120402016,2.5948179,-0.015409883,0.0508537,0.6246274411678314,20,5120,4620.00439559808,327680
87.58,0.67,70,0.010996781,0.1432902,2.566426,-0.017271629,0.045636144,0.7093861103057861,21,5376,4850.849992190022,344064
89.48,1.32,70,0.010811548,0.14160156,2.5546904,-0.018292319,0.03734346,0.723377138376236,22,5632,5082.047504106071,360448
85.1,1.11,70,0.0140167475,0.18638103,2.5284111,-0.014918963,0.048688408,0.7045489549636841,23,5888,5314.422558190767,376832
86.24,1.81,70,0.012204972,0.1663208,2.5335982,-0.01603213,0.03822499,0.725932776927948,24,6144,5546.465965202078,393216
89.22,1.54,71,0.011418361,0.15030925,2.5452633,-0.01652689,0.039692476,0.7394395768642426,25,6400,5777.103962244,409600
88.4,1.7,70,0.014493033,0.18990071,2.5051663,-0.020558827,0.03132503,0.7995268255472183,26,6656,6008.660313952714,425984
89.23,1.63,70,0.013706972,0.1786906,2.5240848,-0.017196454,0.03582086,0.8084916919469833,27,6912,6239.468982846942,442368
93.93,1.92,71,0.012219194,0.15952556,2.5079632,-0.020058097,0.04140513,0.7185828387737274,28,7168,6469.40202805493,458752
102.02,2.08,70,0.012390479,0.16544597,2.5081375,-0.019032069,0.04137398,0.7431465089321136,29,7424,6700.480325240642,475136
98.35,1.9,70,0.0143330805,0.18949382,2.5126,-0.021035047,0.04673164,0.7451300024986267,30,7680,6931.978517022915,491520
87.86,1.92,70,0.01491836,0.19211833,2.5002668,-0.018105822,0.053605285,0.7545399516820908,31,7936,7163.129590436816,507904
97.74,2.3,70,0.011531134,0.15795898,2.507326,-0.017346924,0.048227984,0.7729593515396118,32,8192,7394.424962160643,524288
100.51,2.12,71,0.014880524,0.18196614,2.4850614,-0.018700784,0.051672723,0.7703467011451721,33,8448,7624.327805757988,540672
102.09,2.35,70,0.014356474,0.18743896,2.4725473,-0.021288032,0.039057713,0.8312711715698242,34,8704,7855.4920016350225,557056
113.53,3.06,70,0.014076901,0.18819173,2.4619272,-0.01908869,0.056924988,0.7548009753227234,35,8960,8087.743301248644,573440
135.24,3.02,70,0.014108713,0.18540446,2.4341443,-0.022734514,0.046541143,0.8209866881370544,36,9216,8319.156357381959,589824
122.58,3.2,71,0.011852679,0.15551758,2.417701,-0.019039605,0.05298726,0.8356734216213226,37,9472,8549.283679170068,606208
121.49,3.16,70,0.016212268,0.21160889,2.4200613,-0.019807937,0.067638,0.7769361883401871,38,9728,8780.102998302784,622592
113.7,2.89,71,0.015862057,0.20249431,2.4087517,-0.019767808,0.11509696,0.6983161270618439,39,9984,9009.71614678204,638976
129.05,3.88,71,0.014479456,0.1916097,2.379596,-0.018758394,0.09921051,0.7096717953681946,40,10240,9239.895333826076,655360
123.38,3.08,71,0.014779669,0.19169109,2.3581932,-0.021639528,0.049952526,0.8577241003513336,41,10496,9469.795067585073,671744
135.1,3.54,71,0.017163798,0.21579997,2.3379266,-0.025901811,0.05508909,0.819232389330864,42,10752,9700.130017743912,688128
138.67,4.49,71,0.0153242955,0.19325764,2.33276,-0.01347874,0.13140264,0.6883244514465332,43,11008,9930.541841883678,704512
152.06,4.12,71,0.018883148,0.225118,2.3402967,-0.021955552,0.08871859,0.7366475164890289,44,11264,10161.178629977629,720896
131.66,4.02,70,0.014327671,0.19095866,2.3218112,-0.016819254,0.1233029,0.7472067177295685,45,11520,10393.688478815835,737280
160.74,5.45,70,0.0148012815,0.184021,2.2978032,-0.01698637,0.15536775,0.700779914855957,46,11776,10624.648387720808,753664
157.29,5.63,70,0.017190212,0.2142334,2.3131447,-0.014870799,0.15265048,0.7473902702331543,47,12032,10855.981875834055,770048
173.23,5.19,71,0.0156853,0.19403076,2.2941737,-0.018380584,0.11972051,0.7696647197008133,48,12288,11085.584425384644,786432
185.49,6.38,70,0.017813668,0.20916748,2.2828615,-0.012511358,0.15323384,0.743590772151947,49,12544,11317.377443492878,802816
167.09,5.35,71,0.01837706,0.232076,2.2831511,-0.022649286,0.112963684,0.8259583860635757,50,12800,11547.229974318761,819200
186.66,7.13,70,0.014424692,0.18591309,2.2849329,-0.020652732,0.19801672,0.7880129665136337,51,13056,11778.364122936036,835584
185.37,6.79,70,0.016728235,0.20808919,2.2920272,-0.02416479,0.11426548,0.843962773680687,52,13312,12009.222122848965,851968
173.12,6.74,70,0.012202423,0.15244548,2.2864609,-0.018173598,0.16664575,0.8182297497987747,53,13568,12240.428832325619,868352
218.46,9.47,70,0.013723335,0.17264812,2.2505834,-0.014522397,0.2545738,0.822113037109375,54,13824,12471.680933617987,884736
198.87,7.42,71,0.01591439,0.1963094,2.266795,-0.026152298,0.12969607,0.8502402007579803,55,14080,12702.28433206072,901120
221.31,6.61,70,0.01779381,0.20941162,2.2609313,-0.021103015,0.15477918,0.8387167751789093,56,14336,12933.692200108897,917504
196.03,7.12,70,0.01759155,0.21321614,2.2509983,-0.022763943,0.16550575,0.8213102668523788,57,14592,13165.144574744627,933888
208.56,7.53,70,0.016920611,0.20007324,2.2504673,-0.01943018,0.17668302,0.8234844505786896,58,14848,13396.66828674078,950272
221.31,8.9,71,0.01560821,0.19069417,2.2267692,-0.024323711,0.16401576,0.8823935016989708,59,15104,13626.884568531998,966656
213.91,8.08,70,0.014774449,0.18200684,2.2313514,-0.02238313,0.1665379,0.8892364352941513,60,15360,13858.112120954785,983040
223.32,9.43,70,0.014186182,0.18007405,2.19906,-0.02222372,0.21012808,0.894502803683281,61,15616,14089.877262182068,999424
