eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
80.42,-2.37,94,0.000547863,0.0,2.707475,-0.000923373,0.4115982,0.01766955852508545,1,256,173.5704722017981,16384
82.53,-2.29,94,0.0027968774,0.014383952,2.6993349,-0.0018775532,0.1478071,0.08031028509140015,2,512,346.61127922078595,32768
82.2,-2.31,95,0.0032493966,0.022644043,2.6833334,-0.0024618474,0.14634481,0.16999775171279907,3,768,519.0558636519127,49152
80.1,-2.55,94,0.0043425476,0.030354818,2.6623414,-0.003019156,0.14412329,0.2535061836242676,4,1024,691.5888099558651,65536
73.28,-0.77,94,0.0040212297,0.025024414,2.6426718,-0.0031603668,0.091227,0.41983622312545776,5,1280,864.2524430640042,81920
78.11,-1.54,94,0.003356508,0.023905436,2.6585662,-0.0035039044,0.07988663,0.5160534381866455,6,1536,1036.8234529606998,98304
76.65,-1.46,94,0.003731873,0.02150472,2.6340344,-0.0038853863,0.082805805,0.5863043069839478,7,1792,1209.8123555066995,114688
77.68,-1.12,94,0.0047705653,0.036153156,2.6301825,-0.0052311826,0.07722954,0.6082992255687714,8,2048,1382.488453914877,131072
78.67,-1.02,94,0.004046415,0.029052734,2.6275651,-0.0050251195,0.08936902,0.628383457660675,9,2304,1555.0335381110199,147456
78.31,-0.85,94,0.0037071893,0.032145184,2.631025,-0.0064105447,0.0692432,0.698419451713562,10,2560,1727.7112421807833,163840
75.53,-0.53,94,0.0043334714,0.03668213,2.6145291,-0.007129604,0.05431221,0.77876415848732,11,2816,1900.8913266477175,180224
75.79,-0.45,94,0.0051472792,0.05114746,2.5979478,-0.0066157063,0.05930026,0.7853363454341888,12,3072,2073.520186252892,196608
73.52,-0.07,94,0.0055213575,0.06300863,2.601744,-0.008122042,0.055561185,0.7315650582313538,13,3328,2246.0734447110444,212992
79.77,0.23,94,0.0066696494,0.07777914,2.603645,-0.00892324,0.047015686,0.7390038073062897,14,3584,2418.778896404896,229376
76.15,-0.15,94,0.005760807,0.06449381,2.5854986,-0.008922456,0.053558473,0.7554896324872971,15,3840,2591.533310134895,245760
75.19,-0.11,94,0.0065282895,0.07759603,2.5786192,-0.00988372,0.05514453,0.7648609429597855,16,4096,2764.5635596076027,262144
75.19,0.17,95,0.0076591135,0.10247803,2.57788,-0.010646057,0.05128251,0.7622748911380768,17,4352,2936.825482676737,278528
79.37,0.16,94,0.0074831196,0.09737142,2.5620499,-0.009717777,0.061634753,0.7599251568317413,18,4608,3109.3332755588926,294912
75.46,0.15,94,0.0071822084,0.087890625,2.554886,-0.011022042,0.06513813,0.6677861213684082,19,4864,3281.8905250197276,311296
78.4,0.47,94,0.006236171,0.07434082,2.5420392,-0.010509522,0.047151115,0.744523823261261,20,5120,3454.5022752657533,327680
77.77,0.85,94,0.007963143,0.104654945,2.540701,-0.010963145,0.044676777,0.7417364716529846,21,5376,3627.1578231798485,344064
76.6,0.9,94,0.00860138,0.110432945,2.5289404,-0.012370222,0.044577662,0.7689944207668304,22,5632,3800.0669707600027,360448
74.25,0.35,95,0.008365319,0.11012777,2.5355723,-0.013299487,0.03841951,0.8010558485984802,23,5888,3972.3704993627034,376832
77.36,0.84,94,0.00900682,0.121663414,2.5301852,-0.010968023,0.04372101,0.7853721678256989,24,6144,4145.3447531228885,393216
81.0,0.97,94,0.00948536,0.12019857,2.528838,-0.012406814,0.036605865,0.7904676198959351,25,6400,4317.885434269905,409600
80.73,0.98,94,0.010473392,0.13226318,2.4909632,-0.013635359,0.03800972,0.8499720245599747,26,6656,4490.605787663721,425984
76.43,1.04,94,0.00928229,0.12563069,2.4876,-0.01350597,0.047792003,0.7978317141532898,27,6912,4663.1622759969905,442368
78.53,1.25,94,0.0093464535,0.121154785,2.4919195,-0.011772589,0.031706933,0.8723499774932861,28,7168,4835.981777783949,458752
78.82,1.12,94,0.00974886,0.122680664,2.4819856,-0.014095136,0.029394565,0.8407784104347229,29,7424,5008.73272016691,475136
83.64,1.14,94,0.0123751545,0.15848796,2.4615476,-0.013903522,0.045747746,0.8387341946363449,30,7680,5181.395996776875,491520
77.57,0.78,94,0.010148159,0.13566081,2.4602501,-0.013002702,0.03972657,0.8767838627099991,31,7936,5354.07544323802,507904
88.28,1.37,95,0.01185409,0.14550781,2.453596,-0.011562682,0.036222737,0.8849949985742569,32,8192,5526.422158205882,524288
82.24,1.45,94,0.010432716,0.12949626,2.4514089,-0.014406212,0.036458593,0.8822364509105682,33,8448,5699.163182877004,540672
82.51,1.25,94,0.011075373,0.13802083,2.4348679,-0.013663187,0.054383907,0.8278715312480927,34,8704,5871.887085963972,557056
