eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
84.95,-2.45,114,0.00068718573,0.0,2.7073529,-0.0008030815,0.4359958,0.01933687925338745,1,256,143.33330011181533,16384
83.87,-3.44,114,0.0026496595,0.012552897,2.700114,-0.0015522758,0.15626763,0.07656478881835938,2,512,286.2813265188597,32768
76.58,-2.03,114,0.0036913578,0.024108887,2.6856587,-0.0021737951,0.12491572,0.18005114793777466,3,768,429.334912143182,49152
81.27,-1.36,114,0.003691189,0.022745768,2.6683311,-0.002917255,0.10351878,0.2972755432128906,4,1024,572.2170861801133,65536
75.49,-1.22,114,0.0036286584,0.024475098,2.6610076,-0.00366861,0.09249538,0.42273932695388794,5,1280,715.1474202182144,81920
76.41,-1.44,114,0.0045917793,0.047017414,2.644002,-0.003480031,0.11006734,0.4888238310813904,6,1536,858.246876697056,98304
75.89,-1.27,114,0.004127296,0.030334473,2.636213,-0.0035265086,0.09718434,0.569980651140213,7,1792,1001.278191016987,114688
79.98,-1.19,114,0.0033680778,0.024007162,2.6359158,-0.003772066,0.078172915,0.6448652148246765,8,2048,1144.2610562038608,131072
75.06,-0.91,114,0.0034237385,0.025431314,2.640817,-0.0041958797,0.06602939,0.6481029093265533,9,2304,1287.179428278003,147456
74.67,-0.88,114,0.004576634,0.042744953,2.6149466,-0.0058913757,0.06080624,0.7064739465713501,10,2560,1430.214522993192,163840
76.97,-0.47,114,0.005167711,0.052652996,2.5988674,-0.0068721375,0.06525419,0.6892478466033936,11,2816,1573.1303058029152,180224
78.18,-0.51,114,0.004563253,0.047465008,2.6174338,-0.008128635,0.06352971,0.6976401805877686,12,3072,1716.0207806662656,196608
76.43,-0.2,114,0.005172251,0.055786133,2.6113021,-0.00872499,0.068133496,0.6745314002037048,13,3328,1858.9397913068533,212992
79.0,-0.52,114,0.005574828,0.061604816,2.5989263,-0.009375725,0.0524426,0.7227592170238495,14,3584,2001.7854034029879,229376
77.99,0.19,114,0.0058813333,0.073018394,2.5941162,-0.009361907,0.045380097,0.8004114180803299,15,3840,2144.7033593240194,245760
74.72,-0.15,114,0.006888747,0.086995445,2.5718749,-0.011102372,0.0465792,0.7466831207275391,16,4096,2287.5135150412098,262144
78.76,0.18,114,0.005636578,0.065592445,2.563019,-0.009861632,0.054624718,0.76716148853302,17,4352,2430.4110891190358,278528
73.13,-0.04,114,0.0060364665,0.07336426,2.5508113,-0.011299066,0.05346037,0.7843939065933228,18,4608,2573.229347336106,294912
76.96,0.14,114,0.0071321446,0.088785805,2.5575802,-0.011241235,0.05986747,0.7287645041942596,19,4864,2716.2889069989324,311296
75.65,-0.08,114,0.008326493,0.10923258,2.5288274,-0.012187358,0.056226928,0.7582677006721497,20,5120,2859.2033715061843,327680
76.27,0.4,114,0.010631156,0.1352539,2.526161,-0.010896012,0.060328383,0.6964834928512573,21,5376,3002.1808924139477,344064
86.05,0.42,114,0.010876295,0.14221191,2.5127943,-0.008215621,0.062063843,0.702518492937088,22,5632,3145.1088671311736,360448
87.06,0.69,114,0.008885018,0.112976074,2.524924,-0.0115691675,0.06468972,0.6901817619800568,23,5888,3288.4117162870243,376832
84.73,1.26,114,0.0078097475,0.10119629,2.5336611,-0.011856311,0.04215878,0.7276975214481354,24,6144,3431.3525290479884,393216
82.54,0.91,114,0.008887276,0.122538246,2.5139463,-0.014027233,0.043632016,0.7202244699001312,25,6400,3574.2688501612283,409600
83.63,1.07,114,0.009918352,0.12886555,2.5111742,-0.012535428,0.064389236,0.6642509996891022,26,6656,3717.125735380221,425984
85.23,0.24,114,0.011560821,0.14754231,2.5055428,-0.013974439,0.06497486,0.6642813980579376,27,6912,3860.287808378227,442368
83.22,0.73,114,0.010111325,0.13956706,2.4982753,-0.015430654,0.0682392,0.6355324387550354,28,7168,4003.1974641680717,458752
81.86,0.53,114,0.008320793,0.110432945,2.5063741,-0.015241682,0.067734264,0.6550261378288269,29,7424,4146.146557031199,475136
