eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
80.13,-2.31,113,0.0011368906,0.0012410482,2.7069242,-0.001027017,0.50205725,-0.03808724880218506,1,256,143.72430742532015,16384
80.92,-1.73,114,0.00068245915,0.0,2.7024133,-0.00055949093,0.25868547,0.05026710033416748,2,512,286.6756412591785,32768
82.64,-1.51,114,0.0010452796,0.0036621094,2.6971238,-0.0009929844,0.21516913,0.09964287281036377,3,768,429.6526128430851,49152
75.79,-1.86,114,0.0010119554,0.00071207684,2.6870277,-0.0006784748,0.18572037,0.14182233810424805,4,1024,572.6439028060995,65536
81.49,-2.11,114,0.00260885,0.00777181,2.6918793,-0.0016190832,0.17214097,0.14236652851104736,5,1280,715.6884014061652,81920
78.43,-1.73,114,0.0009263594,0.0005493164,2.694732,-0.00087342487,0.15028664,0.1503199338912964,6,1536,858.3900638632476,98304
77.67,-1.61,114,0.0019771908,0.013509114,2.677644,-0.0019570545,0.13832586,0.24370896816253662,7,1792,1001.448249860201,114688
82.62,-1.43,114,0.0017711794,0.005432129,2.6773129,-0.0016655503,0.10193833,0.22772282361984253,8,2048,1144.7918878933415,131072
78.75,-1.04,113,0.0018264996,0.012898763,2.675052,-0.0023970017,0.114969544,0.3132421374320984,9,2304,1288.523613772355,147456
77.96,-1.52,114,0.0025705742,0.019592285,2.6673548,-0.0045199804,0.12533897,0.3609775900840759,10,2560,1431.536397960037,163840
76.53,-0.75,114,0.0034514896,0.031921387,2.6592674,-0.0050772023,0.08128803,0.4501522183418274,11,2816,1574.4153689970262,180224
77.95,-1.13,114,0.0049318452,0.048706055,2.6415715,-0.006894833,0.085954554,0.5152007639408112,12,3072,1717.8024984821677,196608
82.06,-0.84,114,0.0043145833,0.04793294,2.646876,-0.008388857,0.07590669,0.5396706461906433,13,3328,1860.7231864989735,212992
83.82,-1.0,114,0.005008889,0.049886066,2.637048,-0.00869426,0.08251924,0.5074040591716766,14,3584,2003.551931118127,229376
87.23,-0.35,114,0.005545927,0.061869305,2.6341202,-0.010282755,0.08130791,0.5263484716415405,15,3840,2146.368344309274,245760
77.87,0.18,114,0.0066813324,0.080973305,2.6182015,-0.010824215,0.07280199,0.5602253675460815,16,4096,2289.259933887981,262144
85.1,-0.55,114,0.0069287666,0.08492025,2.626574,-0.01068448,0.06713116,0.5430892407894135,17,4352,2432.2052761251107,278528
84.76,0.24,114,0.0073114703,0.089131676,2.6083558,-0.012814489,0.056382168,0.5738675892353058,18,4608,2575.098221131135,294912
79.39,0.49,114,0.0066016335,0.08278402,2.60587,-0.0131677305,0.045779083,0.6468241512775421,19,4864,2718.7717552711256,311296
82.21,0.5,114,0.0076341243,0.102152504,2.5880277,-0.011795296,0.044582214,0.6289297342300415,20,5120,2861.62095298199,327680
82.04,0.94,114,0.009093631,0.11728922,2.5785682,-0.01401298,0.037092384,0.6416620910167694,21,5376,3005.0559175279923,344064
82.84,0.99,114,0.009219276,0.120402016,2.5557,-0.014719981,0.038504012,0.6564449667930603,22,5632,3148.6310984971933,360448
85.85,0.8,114,0.010554589,0.13478597,2.5533154,-0.014581774,0.050934136,0.6372170150279999,23,5888,3291.3227176703513,376832
84.32,0.94,114,0.010365408,0.13708496,2.5478516,-0.0152398525,0.04600353,0.6386548578739166,24,6144,3434.053124499973,393216
87.17,1.2,114,0.010587481,0.14398193,2.5376859,-0.015296891,0.040351305,0.6770090460777283,25,6400,3576.796502265148,409600
92.57,1.38,114,0.012403212,0.16784668,2.530092,-0.011801285,0.039759234,0.691313773393631,26,6656,3719.408604942262,425984
85.01,1.47,114,0.011869952,0.15384929,2.5300567,-0.015684823,0.04441272,0.6661975681781769,27,6912,3862.8236828632653,442368
87.97,1.72,114,0.010495603,0.1426595,2.527197,-0.01716096,0.03371704,0.7699545323848724,28,7168,4005.6949894712307,458752
84.34,1.71,114,0.009627658,0.12939453,2.519161,-0.01797864,0.028507477,0.827850878238678,29,7424,4148.636099636089,475136
92.62,1.64,114,0.01200512,0.15112305,2.499116,-0.018092966,0.050148696,0.7165077924728394,30,7680,4291.248700625263,491520
88.21,1.96,114,0.014110837,0.17637126,2.5100188,-0.014844112,0.036937274,0.7793730199337006,31,7936,4434.021880443208,507904
93.67,1.95,114,0.011805153,0.1549886,2.4929097,-0.018343467,0.050476786,0.7216938138008118,32,8192,4577.258330131415,524288
97.49,2.03,114,0.011444277,0.1566569,2.493906,-0.017344292,0.04411906,0.7658622562885284,33,8448,4720.303806188051,540672
96.86,1.99,114,0.012230255,0.16363525,2.4854705,-0.02036854,0.05033448,0.7494270205497742,34,8704,4863.4767334773205,557056
102.47,2.31,114,0.010965143,0.15181477,2.477739,-0.015441327,0.06471241,0.7243185937404633,35,8960,5006.4008598742075,573440
104.18,2.16,114,0.0108690085,0.14648438,2.460395,-0.0178303,0.039489836,0.836261972784996,36,9216,5149.136186099146,589824
102.88,2.25,113,0.011837828,0.15913899,2.4432795,-0.019165099,0.058670893,0.7300204336643219,37,9472,5293.666036443319,606208
112.05,2.12,114,0.01294897,0.16904704,2.4490187,-0.0164716,0.06976969,0.7342797219753265,38,9728,5437.05638298206,622592
110.08,2.73,114,0.012287616,0.1603597,2.4547226,-0.014133277,0.05951952,0.7727293372154236,39,9984,5579.605134526268,638976
118.85,3.36,113,0.010921006,0.14937337,2.4272854,-0.015646646,0.08310226,0.7104562222957611,40,10240,5724.224971392192,655360
121.27,3.24,114,0.010548259,0.14156087,2.4446678,-0.015913105,0.061572284,0.8120888471603394,41,10496,5867.273362184409,671744
116.69,3.29,114,0.011300459,0.1459961,2.4236953,-0.016982421,0.058777694,0.8225158751010895,42,10752,6010.0902727451175,688128
104.95,3.07,114,0.009836005,0.13100179,2.4134762,-0.015615493,0.059938256,0.8198675662279129,43,11008,6153.321677826345,704512
120.03,2.79,114,0.013604133,0.17397054,2.3921258,-0.021234592,0.057241265,0.8033780306577682,44,11264,6295.873902273364,720896
130.88,3.88,114,0.012468674,0.16764323,2.376655,-0.01548599,0.11001275,0.7727822512388229,45,11520,6439.078139325138,737280
122.31,3.76,114,0.012246522,0.15673828,2.397504,-0.016054714,0.070398286,0.8295019418001175,46,11776,6582.300247406121,753664
124.85,3.37,114,0.014373028,0.18530273,2.3458595,-0.018045634,0.072357126,0.8373525738716125,47,12032,6725.927352837287,770048
134.66,3.85,114,0.012219801,0.1585083,2.3385308,-0.019198665,0.05957377,0.8701644390821457,48,12288,6869.201286026277,786432
151.06,4.22,111,0.013701249,0.17488606,2.3331912,-0.01846878,0.07757301,0.8437267243862152,49,12544,7016.222789937165,802816
136.41,4.02,113,0.01293275,0.1659139,2.3094776,-0.014976281,0.115124725,0.8123767375946045,50,12800,7159.997238426004,819200
162.47,5.1,114,0.01169987,0.14534505,2.3382552,-0.014240787,0.11233548,0.8608924746513367,51,13056,7303.271338765044,835584
162.29,4.42,112,0.010329086,0.13313802,2.3356676,-0.01581934,0.10657851,0.8470276296138763,52,13312,7448.489365085028,851968
145.6,4.27,113,0.011522673,0.14587402,2.334032,-0.017060438,0.0895057,0.8632810264825821,53,13568,7592.503180973232,868352
171.38,5.53,113,0.011018835,0.13785808,2.306331,-0.015751729,0.1286334,0.867252379655838,54,13824,7736.741076744162,884736
167.92,5.52,113,0.010845032,0.13649495,2.3006954,-0.014865946,0.14071463,0.8469656556844711,55,14080,7880.709593325388,901120
163.9,6.0,113,0.013378604,0.16646321,2.2989933,-0.010175999,0.14531948,0.8671720325946808,56,14336,8025.3357326462865,917504
158.99,5.07,113,0.011014473,0.14272054,2.3077943,-0.017909156,0.087253876,0.872756615281105,57,14592,8169.558529247064,933888
154.46,4.72,113,0.013463613,0.16892497,2.3001165,-0.019830124,0.09651658,0.8734957873821259,58,14848,8314.361049808096,950272
171.73,6.03,112,0.016473465,0.19820149,2.25843,-0.01602507,0.16580506,0.8560733199119568,59,15104,8459.856545723975,966656
151.22,4.0,111,0.012734284,0.15948486,2.2635748,-0.019317431,0.09271091,0.8965426981449127,60,15360,8606.830663868226,983040
150.98,5.47,114,0.012434329,0.15639241,2.2430637,-0.013798376,0.1138724,0.9003389924764633,61,15616,8749.784887404181,999424
