eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
84.0,-2.59,114,0.0001444024,0.0,2.7079065,-0.0004013112,0.32536086,0.0013521909713745117,1,256,143.59132961230353,16384
76.57,-2.33,114,0.00034423592,0.0,2.7067833,-0.0005431358,0.15124135,0.06287616491317749,2,512,287.0016759093851,32768
79.26,-2.45,114,0.0027975875,0.013916016,2.6990175,-0.0018921033,0.15466858,0.13744711875915527,3,768,430.14539838116616,49152
78.93,-2.14,114,0.0045611183,0.03129069,2.6808817,-0.0031071363,0.1285853,0.26646047830581665,4,1024,573.3700773920864,65536
76.37,-2.57,114,0.0033122886,0.0215861,2.6693332,-0.0026568368,0.15202443,0.3507871627807617,5,1280,716.6685663191602,81920
73.35,-1.62,114,0.0031891167,0.011983235,2.6492743,-0.0027792153,0.09317669,0.463409960269928,6,1536,859.9796235533431,98304
77.32,-1.44,114,0.0032877084,0.020833334,2.643305,-0.002668526,0.11036035,0.5445199608802795,7,1792,1003.1760608423501,114688
71.64,-1.46,114,0.002609492,0.014872233,2.6414964,-0.004231705,0.087484635,0.6471835970878601,8,2048,1146.4070125352591,131072
79.13,-1.4,114,0.003849839,0.026143393,2.6469393,-0.006156061,0.06691846,0.667225569486618,9,2304,1289.7680352302268,147456
74.68,-0.97,114,0.0049391715,0.038533527,2.6473513,-0.006300038,0.07214589,0.7403392791748047,10,2560,1432.9795526671223,163840
74.34,-1.27,114,0.0049268366,0.052266438,2.6322224,-0.007968011,0.07098659,0.7055356502532959,11,2816,1576.2751060663722,180224
73.03,-1.17,114,0.00430676,0.042378742,2.6343172,-0.007141018,0.067549564,0.7822372615337372,12,3072,1719.5358250699937,196608
78.08,-0.77,114,0.0056402343,0.06650797,2.6258116,-0.008877174,0.07516681,0.7704161107540131,13,3328,1862.7285763151012,212992
78.25,-0.37,114,0.0053911884,0.059692383,2.6176984,-0.009600445,0.060969803,0.7423158884048462,14,3584,2005.934720667079,229376
71.26,-0.79,114,0.006315984,0.074788414,2.6082256,-0.010637596,0.0563239,0.7984182834625244,15,3840,2149.205132882111,245760
75.99,0.04,114,0.007303424,0.096069336,2.5868433,-0.010078218,0.047286127,0.8133788853883743,16,4096,2292.5533954291604,262144
78.54,-0.13,114,0.0074031404,0.099853516,2.5768125,-0.0113151,0.048392206,0.7749256193637848,17,4352,2435.9029062953778,278528
77.32,0.19,114,0.0075409715,0.09613037,2.569019,-0.012283073,0.04513981,0.7631511241197586,18,4608,2579.0793080851436,294912
76.58,-0.24,114,0.007231888,0.09454346,2.5579631,-0.012491721,0.05050241,0.8234607130289078,19,4864,2722.3083143411204,311296
78.86,0.64,114,0.008423616,0.11027018,2.5643337,-0.013258104,0.040826965,0.8065489530563354,20,5120,2865.5269341804087,327680
79.42,0.46,114,0.008491189,0.11252848,2.5516145,-0.013833106,0.058030006,0.6977203786373138,21,5376,3008.739293138031,344064
77.21,0.9,114,0.00786503,0.10247803,2.549569,-0.011468223,0.04042279,0.7660208195447922,22,5632,3151.9308092859574,360448
82.73,1.18,114,0.009355117,0.122538246,2.5273237,-0.01247333,0.040365282,0.815291628241539,23,5888,3295.2928207581863,376832
77.39,0.61,114,0.009954189,0.1293335,2.501416,-0.014441737,0.04651459,0.8066001534461975,24,6144,3438.528197231237,393216
83.04,1.24,114,0.010807353,0.14274089,2.4893575,-0.014469958,0.04099585,0.8062009662389755,25,6400,3581.7441612021066,409600
80.0,1.21,114,0.01016836,0.13067627,2.4617426,-0.0127846105,0.04408601,0.8340258151292801,26,6656,3724.9849279951304,425984
84.73,0.81,114,0.009539627,0.12786865,2.4691348,-0.013240392,0.039692316,0.8744321912527084,27,6912,3868.306854367256,442368
76.39,0.92,114,0.012045432,0.16235352,2.4794457,-0.011599707,0.043215644,0.8229295611381531,28,7168,4011.7805076432414,458752
86.63,1.31,114,0.009523378,0.12835693,2.471498,-0.0151301725,0.044649195,0.8244870901107788,29,7424,4155.018376230262,475136
79.64,1.21,114,0.010869282,0.14371745,2.4475868,-0.015549292,0.042519793,0.8064670413732529,30,7680,4298.3443201552145,491520
83.31,1.45,114,0.011957572,0.16320801,2.4324207,-0.015566836,0.037757486,0.843041330575943,31,7936,4441.6559543423355,507904
89.15,1.67,114,0.010922137,0.14489746,2.4715624,-0.015249737,0.03646323,0.8623363822698593,32,8192,4584.840870463289,524288
92.89,1.71,114,0.010586977,0.14276123,2.4687717,-0.013437306,0.049575362,0.7739975452423096,33,8448,4728.068369521294,540672
86.79,1.46,114,0.010586751,0.13987224,2.4379659,-0.014411721,0.04312727,0.8734937757253647,34,8704,4871.354048246983,557056
91.39,1.37,114,0.00959462,0.12860107,2.449227,-0.015075629,0.061899994,0.7735682278871536,35,8960,5014.593121107202,573440
90.97,1.63,114,0.010655976,0.13653564,2.4444244,-0.013248019,0.052790035,0.8385964781045914,36,9216,5157.731925199274,589824
83.95,1.5,114,0.012401669,0.1595866,2.41763,-0.017309602,0.049879443,0.8467069119215012,37,9472,5300.958743971307,606208
89.64,1.74,114,0.010413084,0.13905843,2.4281821,-0.015672116,0.046735585,0.8620405495166779,38,9728,5444.113314066082,622592
90.44,1.96,114,0.013522818,0.16680908,2.3868902,-0.014206891,0.051192593,0.8599724173545837,39,9984,5587.408679383341,638976
99.71,2.3,114,0.010878588,0.14333089,2.4042237,-0.013850107,0.046536237,0.8575944155454636,40,10240,5730.758148019202,655360
93.22,2.03,114,0.011784016,0.1521403,2.444914,-0.0145740695,0.058636967,0.8204382658004761,41,10496,5874.077190150041,671744
93.64,1.56,114,0.011260451,0.1496582,2.4295874,-0.018548766,0.056963544,0.8282292485237122,42,10752,6017.32236005133,688128
95.16,1.68,114,0.0118404105,0.15734863,2.416155,-0.013675372,0.054796457,0.8493283987045288,43,11008,6160.5505481772125,704512
100.11,2.35,114,0.012180995,0.15692139,2.4007914,-0.0175979,0.046726827,0.8946147635579109,44,11264,6303.767298921011,720896
88.05,2.03,114,0.012331482,0.16151936,2.3972323,-0.018135587,0.042531457,0.8887988179922104,45,11520,6447.046119118109,737280
100.97,2.24,114,0.012582659,0.16117351,2.4013517,-0.018910175,0.04573833,0.8793424963951111,46,11776,6590.423280650284,753664
92.61,2.09,114,0.012912132,0.1572469,2.3636634,-0.01854396,0.042557076,0.918710321187973,47,12032,6733.619749021251,770048
111.74,2.57,114,0.012582074,0.15983073,2.3888397,-0.016829321,0.05140084,0.8771990239620209,48,12288,6876.938147450332,786432
95.78,2.39,114,0.012779604,0.162028,2.3667095,-0.021710595,0.047689736,0.8878246694803238,49,12544,7020.252287992276,802816
101.68,2.27,114,0.013025217,0.16695149,2.3777087,-0.015059634,0.05028935,0.8918427526950836,50,12800,7163.6181667000055,819200
109.48,2.71,114,0.012008111,0.14896648,2.363214,-0.015427819,0.0634454,0.8955535814166069,51,13056,7306.81820243597,835584
108.88,2.53,114,0.0128729595,0.16168213,2.347525,-0.018276663,0.049230933,0.8963654339313507,52,13312,7449.975189154036,851968
102.41,2.55,114,0.014399053,0.18367513,2.343348,-0.019269498,0.041715022,0.9312708526849747,53,13568,7593.090341038071,868352
105.84,2.66,114,0.012969461,0.15730794,2.3179586,-0.017936302,0.056108166,0.913628377020359,54,13824,7736.450825103093,884736
127.52,2.9,114,0.011543047,0.1525472,2.3633807,-0.019421322,0.05473824,0.8910505101084709,55,14080,7879.676164395176,901120
107.83,2.58,114,0.012367364,0.15511067,2.3415093,-0.01916981,0.05292115,0.8991410285234451,56,14336,8022.884589710273,917504
106.97,2.33,114,0.013529905,0.16548665,2.3264098,-0.016801799,0.046173498,0.9261699542403221,57,14592,8166.101826818194,933888
109.07,2.74,114,0.012777616,0.1552531,2.3381536,-0.014568743,0.0641228,0.905525378882885,58,14848,8309.501819325145,950272
121.28,3.13,114,0.0131205795,0.15814209,2.3398907,-0.018998096,0.06298611,0.9035371989011765,59,15104,8452.76871923823,966656
124.24,2.98,114,0.014437913,0.17618816,2.3296254,-0.01880731,0.05928492,0.9077930450439453,60,15360,8596.066265189089,983040
117.3,2.91,114,0.013565456,0.16548665,2.3224485,-0.020817766,0.06786982,0.9008406698703766,61,15616,8739.415764220059,999424
